#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KDR	PTGS2	9606.ENSP00000263923	9606.ENSP00000356438	0	0	0	0	0	0	0	0.511	0.511
KDR	PLG	9606.ENSP00000263923	9606.ENSP00000308938	0	0	0	0	0.061	0	0	0.509	0.519
KDR	LEP	9606.ENSP00000263923	9606.ENSP00000312652	0	0	0	0	0	0	0	0.640	0.640
KDR	SELE	9606.ENSP00000263923	9606.ENSP00000331736	0	0	0	0	0.128	0.124	0	0.571	0.643
KDR	PTPN1	9606.ENSP00000263923	9606.ENSP00000360683	0	0	0	0	0	0.094	0	0.630	0.651
KDR	MMP1	9606.ENSP00000263923	9606.ENSP00000322788	0	0	0	0	0	0	0	0.655	0.655
KDR	MMP9	9606.ENSP00000263923	9606.ENSP00000361405	0	0	0	0	0	0	0	0.677	0.677
KDR	TNF	9606.ENSP00000263923	9606.ENSP00000398698	0	0	0	0	0	0	0	0.727	0.727
KDR	PTEN	9606.ENSP00000263923	9606.ENSP00000361021	0	0	0	0	0	0.077	0	0.788	0.797
KDR	TP53	9606.ENSP00000263923	9606.ENSP00000269305	0	0	0	0	0	0.294	0	0.801	0.853
KDR	SRC	9606.ENSP00000263923	9606.ENSP00000362680	0	0	0	0.651	0.058	0.460	0.900	0.843	0.960
KDR	PIK3CA	9606.ENSP00000263923	9606.ENSP00000263967	0	0	0	0	0.055	0.263	0.900	0.578	0.966
KDR	NOS3	9606.ENSP00000263923	9606.ENSP00000297494	0	0	0	0	0.062	0	0.900	0.832	0.982
KDR	PECAM1	9606.ENSP00000263923	9606.ENSP00000457421	0	0	0	0	0.062	0	0.800	0.926	0.984
KDR	VEGFA	9606.ENSP00000263923	9606.ENSP00000478570	0	0	0	0	0.061	0.472	0.900	0.987	0.999
KRAS	MMP2	9606.ENSP00000256078	9606.ENSP00000219070	0	0	0	0	0	0	0	0.440	0.440
KRAS	PTPN1	9606.ENSP00000256078	9606.ENSP00000360683	0	0	0	0	0.053	0.222	0	0.254	0.403
KRAS	NOTCH3	9606.ENSP00000256078	9606.ENSP00000263388	0	0	0	0	0	0.072	0	0.410	0.429
KRAS	PECAM1	9606.ENSP00000256078	9606.ENSP00000457421	0	0	0	0	0	0	0	0.452	0.452
KRAS	TNF	9606.ENSP00000256078	9606.ENSP00000398698	0	0	0	0	0	0	0	0.534	0.534
KRAS	MMP9	9606.ENSP00000256078	9606.ENSP00000361405	0	0	0	0	0	0	0	0.559	0.559
KRAS	PTGS2	9606.ENSP00000256078	9606.ENSP00000356438	0	0	0	0	0	0.063	0	0.722	0.729
KRAS	TERT	9606.ENSP00000256078	9606.ENSP00000309572	0	0	0	0	0	0	0	0.764	0.765
KRAS	NOS1	9606.ENSP00000256078	9606.ENSP00000477999	0	0	0	0	0	0	0.800	0.103	0.813
KRAS	VEGFA	9606.ENSP00000256078	9606.ENSP00000478570	0	0	0	0	0	0	0	0.823	0.823
KRAS	PTEN	9606.ENSP00000256078	9606.ENSP00000361021	0	0	0	0	0.063	0.186	0	0.882	0.902
KRAS	TP53	9606.ENSP00000256078	9606.ENSP00000269305	0	0	0	0	0	0	0	0.924	0.924
KRAS	PRKCD	9606.ENSP00000256078	9606.ENSP00000378217	0	0	0	0	0.063	0.186	0.900	0.264	0.936
KRAS	SRC	9606.ENSP00000256078	9606.ENSP00000362680	0	0	0	0	0.085	0.186	0.900	0.715	0.975
KRAS	PIK3CA	9606.ENSP00000256078	9606.ENSP00000263967	0	0	0	0	0.110	0.871	0.900	0.906	0.998
LCAT	PON1	9606.ENSP00000264005	9606.ENSP00000222381	0	0	0	0	0.065	0	0.720	0.772	0.935
LCAT	MPO	9606.ENSP00000264005	9606.ENSP00000225275	0	0	0	0	0.052	0	0	0.441	0.447
LCAT	LDLR	9606.ENSP00000264005	9606.ENSP00000454071	0	0	0	0	0	0	0.540	0.678	0.845
LCAT	LPL	9606.ENSP00000264005	9606.ENSP00000309757	0	0	0	0	0	0	0.540	0.801	0.904
LCAT	PLB1	9606.ENSP00000264005	9606.ENSP00000330442	0	0	0	0	0	0	0.900	0.262	0.923
LDLR	MMP2	9606.ENSP00000454071	9606.ENSP00000219070	0	0	0	0	0	0.379	0	0.313	0.555
LDLR	PLAT	9606.ENSP00000454071	9606.ENSP00000220809	0	0	0	0	0	0	0	0.476	0.476
LDLR	PON1	9606.ENSP00000454071	9606.ENSP00000222381	0	0	0	0	0	0	0.540	0.440	0.731
LDLR	SERPINE1	9606.ENSP00000454071	9606.ENSP00000223095	0	0	0	0	0.074	0	0	0.511	0.527
LDLR	PPARG	9606.ENSP00000454071	9606.ENSP00000287820	0	0	0	0	0	0	0	0.552	0.552
LDLR	VCAM1	9606.ENSP00000454071	9606.ENSP00000294728	0	0	0	0	0	0	0	0.544	0.544
LDLR	NOS3	9606.ENSP00000454071	9606.ENSP00000297494	0	0	0	0	0	0	0	0.511	0.511
LDLR	PLG	9606.ENSP00000454071	9606.ENSP00000308938	0	0	0	0	0	0	0	0.526	0.526
LDLR	OLR1	9606.ENSP00000454071	9606.ENSP00000309124	0	0	0	0	0	0	0	0.669	0.669
LDLR	LPL	9606.ENSP00000454071	9606.ENSP00000309757	0	0	0	0	0	0	0.540	0.706	0.859
LDLR	LEP	9606.ENSP00000454071	9606.ENSP00000312652	0	0	0	0	0	0	0	0.690	0.691
LDLR	MMP9	9606.ENSP00000454071	9606.ENSP00000361405	0	0	0	0	0	0	0	0.434	0.434
LDLR	PLAU	9606.ENSP00000454071	9606.ENSP00000361850	0	0	0	0	0.065	0	0	0.429	0.443
LDLR	TLR4	9606.ENSP00000454071	9606.ENSP00000363089	0	0	0	0	0	0.055	0	0.473	0.480
LDLR	PPARA	9606.ENSP00000454071	9606.ENSP00000385523	0	0	0	0	0	0	0	0.517	0.517
LDLR	TNF	9606.ENSP00000454071	9606.ENSP00000398698	0	0	0	0	0.049	0.167	0	0.510	0.578
LDLR	VEGFA	9606.ENSP00000454071	9606.ENSP00000478570	0	0	0	0	0.060	0	0	0.429	0.440
LEP	TNFRSF1A	9606.ENSP00000312652	9606.ENSP00000162749	0	0	0	0	0	0	0	0.414	0.414
LEP	MMP2	9606.ENSP00000312652	9606.ENSP00000219070	0	0	0	0	0	0	0	0.724	0.724
LEP	TGFB1	9606.ENSP00000312652	9606.ENSP00000221930	0	0	0	0	0	0	0	0.454	0.454
LEP	PON1	9606.ENSP00000312652	9606.ENSP00000222381	0	0	0	0	0	0	0	0.426	0.426
LEP	SERPINE1	9606.ENSP00000312652	9606.ENSP00000223095	0	0	0	0	0	0	0	0.879	0.879
LEP	MPO	9606.ENSP00000312652	9606.ENSP00000225275	0	0	0	0	0.062	0	0	0.444	0.456
LEP	NOTCH3	9606.ENSP00000312652	9606.ENSP00000263388	0	0	0	0	0	0	0	0.469	0.469
LEP	TP53	9606.ENSP00000312652	9606.ENSP00000269305	0	0	0	0	0	0	0	0.777	0.778
LEP	PPARG	9606.ENSP00000312652	9606.ENSP00000287820	0	0	0	0	0.061	0	0.900	0.915	0.991
LEP	VCAM1	9606.ENSP00000312652	9606.ENSP00000294728	0	0	0	0	0	0	0	0.722	0.722
LEP	NOS3	9606.ENSP00000312652	9606.ENSP00000297494	0	0	0	0	0.061	0	0	0.757	0.762
LEP	MMP3	9606.ENSP00000312652	9606.ENSP00000299855	0	0	0	0	0.061	0	0	0.430	0.441
LEP	PLG	9606.ENSP00000312652	9606.ENSP00000308938	0	0	0	0	0	0	0	0.570	0.570
LEP	LPL	9606.ENSP00000312652	9606.ENSP00000309757	0	0	0	0	0.061	0	0	0.757	0.762
LEP	PECAM1	9606.ENSP00000312652	9606.ENSP00000457421	0	0	0	0	0	0	0	0.448	0.448
LEP	SRC	9606.ENSP00000312652	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.482	0.494
LEP	SELE	9606.ENSP00000312652	9606.ENSP00000331736	0	0	0	0	0	0	0	0.498	0.497
LEP	TLR4	9606.ENSP00000312652	9606.ENSP00000363089	0	0	0	0	0	0	0	0.581	0.581
LEP	NOS2	9606.ENSP00000312652	9606.ENSP00000327251	0	0	0	0	0.063	0	0	0.593	0.602
LEP	NOS1	9606.ENSP00000312652	9606.ENSP00000477999	0	0	0	0	0.061	0	0	0.598	0.606
LEP	MMP1	9606.ENSP00000312652	9606.ENSP00000322788	0	0	0	0	0	0	0	0.629	0.629
LEP	PPARA	9606.ENSP00000312652	9606.ENSP00000385523	0	0	0	0	0	0	0	0.630	0.630
LEP	PTEN	9606.ENSP00000312652	9606.ENSP00000361021	0	0	0	0	0	0	0	0.644	0.645
LEP	MMP9	9606.ENSP00000312652	9606.ENSP00000361405	0	0	0	0	0	0	0	0.707	0.707
LEP	PTGS2	9606.ENSP00000312652	9606.ENSP00000356438	0	0	0	0	0	0	0	0.743	0.743
LEP	SLC2A4	9606.ENSP00000312652	9606.ENSP00000320935	0	0	0	0	0.063	0	0	0.852	0.856
LEP	VEGFA	9606.ENSP00000312652	9606.ENSP00000478570	0	0	0	0	0	0	0	0.867	0.867
LEP	TNF	9606.ENSP00000312652	9606.ENSP00000398698	0	0	0	0	0	0	0	0.900	0.900
LEP	PTPN1	9606.ENSP00000312652	9606.ENSP00000360683	0	0	0	0	0	0	0.900	0.813	0.980
LPL	PON1	9606.ENSP00000309757	9606.ENSP00000222381	0	0	0	0	0	0	0.540	0.479	0.750
LPL	SERPINE1	9606.ENSP00000309757	9606.ENSP00000223095	0	0	0	0	0	0	0	0.475	0.475
LPL	PPARG	9606.ENSP00000309757	9606.ENSP00000287820	0	0	0	0	0.062	0	0.900	0.808	0.980
LPL	VCAM1	9606.ENSP00000309757	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.399	0.411
LPL	NOS3	9606.ENSP00000309757	9606.ENSP00000297494	0	0	0	0	0	0	0	0.423	0.422
LPL	TLR4	9606.ENSP00000309757	9606.ENSP00000363089	0	0	0	0	0.077	0	0	0.390	0.412
LPL	TNF	9606.ENSP00000309757	9606.ENSP00000398698	0	0	0	0	0.061	0	0	0.619	0.627
LPL	SLC2A4	9606.ENSP00000309757	9606.ENSP00000320935	0	0	0	0	0.061	0	0	0.733	0.739
LPL	PPARA	9606.ENSP00000309757	9606.ENSP00000385523	0	0	0	0	0.061	0	0.900	0.673	0.966
LTA	TNFRSF1A	9606.ENSP00000403495	9606.ENSP00000162749	0	0	0	0	0.061	0.890	0.900	0.801	0.997
LTA	TGFB1	9606.ENSP00000403495	9606.ENSP00000221930	0	0	0	0	0.061	0	0	0.516	0.526
LTA	VCAM1	9606.ENSP00000403495	9606.ENSP00000294728	0	0	0	0	0	0	0	0.488	0.488
LTA	MMP9	9606.ENSP00000403495	9606.ENSP00000361405	0	0	0	0	0.086	0	0	0.398	0.427
LTA	TLR4	9606.ENSP00000403495	9606.ENSP00000363089	0	0	0	0	0.055	0	0	0.413	0.421
LTA	TNF	9606.ENSP00000403495	9606.ENSP00000398698	0	0	0	0.759	0.282	0.379	0.900	0.874	0.961
MAPK8IP1	SRC	9606.ENSP00000241014	9606.ENSP00000362680	0	0	0	0	0.061	0.059	0	0.551	0.569
MMP1	TNFRSF1A	9606.ENSP00000322788	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.398	0.410
MMP1	MMP2	9606.ENSP00000322788	9606.ENSP00000219070	0	0	0	0.869	0.154	0	0.900	0.921	0.922
MMP1	PLAT	9606.ENSP00000322788	9606.ENSP00000220809	0	0	0	0	0.137	0	0	0.445	0.501
MMP1	TGFB1	9606.ENSP00000322788	9606.ENSP00000221930	0	0	0	0	0.076	0	0	0.743	0.752
MMP1	SERPINE1	9606.ENSP00000322788	9606.ENSP00000223095	0	0	0	0	0.303	0	0	0.576	0.692
MMP1	MPO	9606.ENSP00000322788	9606.ENSP00000225275	0	0	0	0	0	0	0	0.424	0.424
MMP1	TP53	9606.ENSP00000322788	9606.ENSP00000269305	0	0	0	0	0	0	0	0.707	0.707
MMP1	PPARG	9606.ENSP00000322788	9606.ENSP00000287820	0	0	0	0	0	0	0	0.567	0.567
MMP1	VCAM1	9606.ENSP00000322788	9606.ENSP00000294728	0	0	0	0	0.065	0	0	0.537	0.548
MMP1	MMP3	9606.ENSP00000322788	9606.ENSP00000299855	0	0	0.298	0.953	0.529	0	0.900	0.921	0.953
MMP1	PLG	9606.ENSP00000322788	9606.ENSP00000308938	0	0	0	0	0.063	0	0.900	0.615	0.960
MMP1	SRC	9606.ENSP00000322788	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.419	0.431
MMP1	TLR4	9606.ENSP00000322788	9606.ENSP00000363089	0	0	0	0	0	0	0	0.440	0.440
MMP1	SELE	9606.ENSP00000322788	9606.ENSP00000331736	0	0	0	0	0.051	0	0	0.473	0.478
MMP1	SOD2	9606.ENSP00000322788	9606.ENSP00000446252	0	0	0	0	0	0	0	0.570	0.570
MMP1	PLAU	9606.ENSP00000322788	9606.ENSP00000361850	0	0	0	0	0.198	0	0	0.572	0.642
MMP1	PTGS2	9606.ENSP00000322788	9606.ENSP00000356438	0	0	0	0	0.138	0	0	0.661	0.696
MMP1	TNF	9606.ENSP00000322788	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.794	0.798
MMP1	VEGFA	9606.ENSP00000322788	9606.ENSP00000478570	0	0	0	0	0.069	0	0	0.827	0.832
MMP1	MMP9	9606.ENSP00000322788	9606.ENSP00000361405	0	0	0	0.750	0.518	0	0.900	0.910	0.961
MMP2	TNFRSF1A	9606.ENSP00000219070	9606.ENSP00000162749	0	0	0	0	0.109	0	0	0.382	0.426
MMP2	TLR4	9606.ENSP00000219070	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.492	0.503
MMP2	MPO	9606.ENSP00000219070	9606.ENSP00000225275	0	0	0	0	0	0	0	0.511	0.511
MMP2	SELE	9606.ENSP00000219070	9606.ENSP00000331736	0	0	0	0	0	0	0	0.516	0.516
MMP2	PTEN	9606.ENSP00000219070	9606.ENSP00000361021	0	0	0	0	0	0	0	0.555	0.555
MMP2	NOS3	9606.ENSP00000219070	9606.ENSP00000297494	0	0	0	0	0	0	0	0.572	0.572
MMP2	PECAM1	9606.ENSP00000219070	9606.ENSP00000457421	0	0	0	0	0.061	0	0	0.588	0.596
MMP2	VCAM1	9606.ENSP00000219070	9606.ENSP00000294728	0	0	0	0	0.111	0	0	0.583	0.613
MMP2	PLAT	9606.ENSP00000219070	9606.ENSP00000220809	0	0	0	0	0.158	0	0	0.581	0.632
MMP2	PPARG	9606.ENSP00000219070	9606.ENSP00000287820	0	0	0	0	0.061	0	0	0.650	0.658
MMP2	PTGS2	9606.ENSP00000219070	9606.ENSP00000356438	0	0	0	0	0.066	0	0	0.696	0.704
MMP2	SERPINE1	9606.ENSP00000219070	9606.ENSP00000223095	0	0	0	0	0.213	0	0	0.669	0.728
MMP2	PLAU	9606.ENSP00000219070	9606.ENSP00000361850	0	0	0	0	0.152	0	0	0.700	0.734
MMP2	PLG	9606.ENSP00000219070	9606.ENSP00000308938	0	0	0	0	0.063	0	0	0.736	0.742
MMP2	TNF	9606.ENSP00000219070	9606.ENSP00000398698	0	0	0	0	0	0	0	0.798	0.798
MMP2	TP53	9606.ENSP00000219070	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.797	0.802
MMP2	TGFB1	9606.ENSP00000219070	9606.ENSP00000221930	0	0	0	0	0.061	0.522	0	0.676	0.842
MMP2	MMP9	9606.ENSP00000219070	9606.ENSP00000361405	0	0	0	0.929	0.061	0	0.900	0.958	0.908
MMP2	MMP3	9606.ENSP00000219070	9606.ENSP00000299855	0	0	0	0.880	0.181	0	0.900	0.892	0.923
MMP2	SRC	9606.ENSP00000219070	9606.ENSP00000362680	0	0	0	0	0.055	0	0.900	0.748	0.974
MMP2	VEGFA	9606.ENSP00000219070	9606.ENSP00000478570	0	0	0	0	0.065	0	0.800	0.899	0.979
MMP3	TNFRSF1A	9606.ENSP00000299855	9606.ENSP00000162749	0	0	0	0	0.061	0	0	0.412	0.424
MMP3	PLAT	9606.ENSP00000299855	9606.ENSP00000220809	0	0	0	0	0.092	0	0	0.522	0.548
MMP3	TGFB1	9606.ENSP00000299855	9606.ENSP00000221930	0	0	0	0	0	0	0	0.512	0.512
MMP3	SERPINE1	9606.ENSP00000299855	9606.ENSP00000223095	0	0	0	0	0.159	0.379	0	0.594	0.769
MMP3	MPO	9606.ENSP00000299855	9606.ENSP00000225275	0	0	0	0	0	0	0	0.456	0.456
MMP3	TP53	9606.ENSP00000299855	9606.ENSP00000269305	0	0	0	0	0	0	0	0.459	0.459
MMP3	VCAM1	9606.ENSP00000299855	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.523	0.532
MMP3	PPBP	9606.ENSP00000299855	9606.ENSP00000296028	0	0	0	0	0.063	0	0	0.515	0.526
MMP3	SRC	9606.ENSP00000299855	9606.ENSP00000362680	0	0	0	0	0	0	0	0.460	0.460
MMP3	SELE	9606.ENSP00000299855	9606.ENSP00000331736	0	0	0	0	0	0	0	0.464	0.464
MMP3	TLR4	9606.ENSP00000299855	9606.ENSP00000363089	0	0	0	0	0.061	0	0	0.468	0.479
MMP3	PECAM1	9606.ENSP00000299855	9606.ENSP00000457421	0	0	0	0	0	0	0	0.497	0.497
MMP3	OLR1	9606.ENSP00000299855	9606.ENSP00000309124	0	0	0	0	0	0	0	0.610	0.610
MMP3	PLAU	9606.ENSP00000299855	9606.ENSP00000361850	0	0	0	0	0.098	0	0	0.593	0.618
MMP3	VEGFA	9606.ENSP00000299855	9606.ENSP00000478570	0	0	0	0	0	0	0	0.669	0.669
MMP3	TNF	9606.ENSP00000299855	9606.ENSP00000398698	0	0	0	0	0.063	0	0	0.687	0.694
MMP3	PTGS2	9606.ENSP00000299855	9606.ENSP00000356438	0	0	0	0	0.095	0	0	0.774	0.787
MMP3	MMP9	9606.ENSP00000299855	9606.ENSP00000361405	0	0	0	0.791	0.518	0	0.900	0.911	0.959
MMP3	PLG	9606.ENSP00000299855	9606.ENSP00000308938	0	0	0	0	0.063	0.379	0.900	0.682	0.979
MMP9	TNFRSF1A	9606.ENSP00000361405	9606.ENSP00000162749	0	0	0	0	0.070	0	0	0.708	0.717
MMP9	PLAT	9606.ENSP00000361405	9606.ENSP00000220809	0	0	0	0	0	0	0	0.817	0.817
MMP9	TGFB1	9606.ENSP00000361405	9606.ENSP00000221930	0	0	0	0	0.085	0.518	0	0.798	0.903
MMP9	SERPINE1	9606.ENSP00000361405	9606.ENSP00000223095	0	0	0	0	0.061	0	0	0.707	0.714
MMP9	MPO	9606.ENSP00000361405	9606.ENSP00000225275	0	0	0	0	0.076	0	0	0.704	0.714
MMP9	TP53	9606.ENSP00000361405	9606.ENSP00000269305	0	0	0	0	0	0	0	0.800	0.800
MMP9	SOD1	9606.ENSP00000361405	9606.ENSP00000270142	0	0	0	0	0	0	0	0.420	0.420
MMP9	PPARG	9606.ENSP00000361405	9606.ENSP00000287820	0	0	0	0	0	0	0	0.709	0.709
MMP9	VCAM1	9606.ENSP00000361405	9606.ENSP00000294728	0	0	0	0	0.061	0	0	0.690	0.696
MMP9	PPBP	9606.ENSP00000361405	9606.ENSP00000296028	0	0	0	0	0.149	0	0.900	0.398	0.944
MMP9	NOS3	9606.ENSP00000361405	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.778	0.783
MMP9	PLG	9606.ENSP00000361405	9606.ENSP00000308938	0	0	0	0	0.063	0.379	0.900	0.863	0.991
MMP9	OLR1	9606.ENSP00000361405	9606.ENSP00000309124	0	0	0	0	0	0	0	0.424	0.424
MMP9	NOS2	9606.ENSP00000361405	9606.ENSP00000327251	0	0	0	0	0.064	0	0	0.519	0.530
MMP9	SELE	9606.ENSP00000361405	9606.ENSP00000331736	0	0	0	0	0	0	0	0.644	0.644
MMP9	PTGS2	9606.ENSP00000361405	9606.ENSP00000356438	0	0	0	0	0.097	0	0	0.725	0.741
MMP9	PTEN	9606.ENSP00000361405	9606.ENSP00000361021	0	0	0	0	0	0	0	0.735	0.735
MMP9	THBD	9606.ENSP00000361405	9606.ENSP00000366307	0	0	0	0	0.133	0	0	0.355	0.416
MMP9	SOD2	9606.ENSP00000361405	9606.ENSP00000446252	0	0	0	0	0.069	0	0	0.414	0.431
MMP9	PECAM1	9606.ENSP00000361405	9606.ENSP00000457421	0	0	0	0	0.076	0	0	0.684	0.696
MMP9	PLAU	9606.ENSP00000361405	9606.ENSP00000361850	0	0	0	0	0.076	0	0	0.713	0.724
MMP9	TLR4	9606.ENSP00000361405	9606.ENSP00000363089	0	0	0	0	0.115	0	0	0.820	0.834
MMP9	TNF	9606.ENSP00000361405	9606.ENSP00000398698	0	0	0	0	0.176	0	0	0.935	0.944
MMP9	SRC	9606.ENSP00000361405	9606.ENSP00000362680	0	0	0	0	0.088	0	0.900	0.796	0.979
MMP9	VEGFA	9606.ENSP00000361405	9606.ENSP00000478570	0	0	0	0	0	0	0.800	0.946	0.989
MPO	TNFRSF1A	9606.ENSP00000225275	9606.ENSP00000162749	0	0	0	0	0	0	0	0.429	0.429
MPO	PON1	9606.ENSP00000225275	9606.ENSP00000222381	0	0	0	0	0	0	0	0.575	0.575
MPO	SERPINE1	9606.ENSP00000225275	9606.ENSP00000223095	0	0	0	0	0	0	0	0.510	0.510
MPO	THBD	9606.ENSP00000225275	9606.ENSP00000366307	0	0	0	0	0	0	0	0.400	0.400
MPO	PPBP	9606.ENSP00000225275	9606.ENSP00000296028	0	0	0	0	0.160	0	0	0.346	0.427
MPO	SOD1	9606.ENSP00000225275	9606.ENSP00000270142	0	0	0	0	0.061	0	0	0.417	0.429
MPO	TP53	9606.ENSP00000225275	9606.ENSP00000269305	0	0	0	0	0	0	0	0.444	0.444
MPO	PPARG	9606.ENSP00000225275	9606.ENSP00000287820	0	0	0	0	0.061	0.050	0	0.452	0.468
MPO	PLG	9606.ENSP00000225275	9606.ENSP00000308938	0	0	0	0	0	0.057	0	0.502	0.510
MPO	NOS1	9606.ENSP00000225275	9606.ENSP00000477999	0	0	0	0	0	0.157	0	0.456	0.522
MPO	SOD2	9606.ENSP00000225275	9606.ENSP00000446252	0	0	0	0	0	0	0	0.559	0.559
MPO	PECAM1	9606.ENSP00000225275	9606.ENSP00000457421	0	0	0	0	0.088	0	0	0.538	0.560
MPO	VEGFA	9606.ENSP00000225275	9606.ENSP00000478570	0	0	0	0	0.058	0	0	0.580	0.587
MPO	NOS2	9606.ENSP00000225275	9606.ENSP00000327251	0	0	0	0	0	0.157	0	0.595	0.644
MPO	VCAM1	9606.ENSP00000225275	9606.ENSP00000294728	0	0	0	0	0	0	0	0.659	0.659
MPO	SELE	9606.ENSP00000225275	9606.ENSP00000331736	0	0	0	0	0	0.051	0	0.671	0.675
MPO	NOS3	9606.ENSP00000225275	9606.ENSP00000297494	0	0	0	0	0	0.157	0	0.633	0.677
MPO	PTGS2	9606.ENSP00000225275	9606.ENSP00000356438	0	0	0	0	0.065	0	0	0.691	0.699
MPO	TLR4	9606.ENSP00000225275	9606.ENSP00000363089	0	0	0	0	0.088	0	0	0.695	0.710
MPO	TNF	9606.ENSP00000225275	9606.ENSP00000398698	0	0	0	0	0.074	0	0	0.843	0.848
MPO	PRKCD	9606.ENSP00000225275	9606.ENSP00000378217	0	0	0	0	0	0.064	0.900	0.069	0.905
NOS1	SOD1	9606.ENSP00000477999	9606.ENSP00000270142	0	0	0	0	0	0	0	0.501	0.501
NOS1	NOS3	9606.ENSP00000477999	9606.ENSP00000297494	0	0	0.442	0.959	0	0	0.800	0.953	0.811
NOS1	SLC2A4	9606.ENSP00000477999	9606.ENSP00000320935	0	0	0	0	0.061	0	0	0.535	0.545
NOS1	NOS2	9606.ENSP00000477999	9606.ENSP00000327251	0	0	0.438	0.950	0	0	0.800	0.812	0.812
NOS1	PTGS2	9606.ENSP00000477999	9606.ENSP00000356438	0	0	0	0	0	0.299	0	0.478	0.618
NOS1	TNF	9606.ENSP00000477999	9606.ENSP00000398698	0	0	0	0	0.061	0	0	0.501	0.511
NOS1	SCN5A	9606.ENSP00000477999	9606.ENSP00000410257	0	0	0	0	0.060	0.263	0	0.340	0.503
NOS1	SOD2	9606.ENSP00000477999	9606.ENSP00000446252	0	0	0	0	0.061	0	0	0.566	0.575
NOS1	VEGFA	9606.ENSP00000477999	9606.ENSP00000478570	0	0	0	0	0.062	0	0	0.493	0.504
NOS2	TGFB1	9606.ENSP00000327251	9606.ENSP00000221930	0	0	0	0	0	0	0	0.473	0.473
NOS2	TP53	9606.ENSP00000327251	9606.ENSP00000269305	0	0	0	0	0	0	0	0.410	0.410
NOS2	SOD1	9606.ENSP00000327251	9606.ENSP00000270142	0	0	0	0	0	0	0	0.425	0.425
NOS2	PPARG	9606.ENSP00000327251	9606.ENSP00000287820	0	0	0	0	0.062	0.091	0	0.417	0.459
NOS2	VCAM1	9606.ENSP00000327251	9606.ENSP00000294728	0	0	0	0	0	0	0	0.668	0.668
NOS2	NOS3	9606.ENSP00000327251	9606.ENSP00000297494	0	0	0.447	0.944	0	0	0.800	0.814	0.813
NOS2	SELE	9606.ENSP00000327251	9606.ENSP00000331736	0	0	0	0	0.062	0	0	0.423	0.435
NOS2	SOD2	9606.ENSP00000327251	9606.ENSP00000446252	0	0	0	0	0.061	0	0	0.505	0.516
NOS2	VEGFA	9606.ENSP00000327251	9606.ENSP00000478570	0	0	0	0	0.064	0	0	0.527	0.538
NOS2	TLR4	9606.ENSP00000327251	9606.ENSP00000363089	0	0	0	0	0.064	0	0	0.791	0.796
NOS2	PTGS2	9606.ENSP00000327251	9606.ENSP00000356438	0	0	0	0	0.063	0.299	0	0.868	0.906
NOS2	PPARA	9606.ENSP00000327251	9606.ENSP00000385523	0	0	0	0	0	0.091	0.900	0.211	0.922
NOS2	SRC	9606.ENSP00000327251	9606.ENSP00000362680	0	0	0	0	0.064	0.394	0.900	0.600	0.974
NOS2	TNF	9606.ENSP00000327251	9606.ENSP00000398698	0	0	0	0	0.063	0	0.900	0.844	0.984
NOS3	PLAT	9606.ENSP00000297494	9606.ENSP00000220809	0	0	0	0	0	0	0	0.445	0.445
NOS3	TGFB1	9606.ENSP00000297494	9606.ENSP00000221930	0	0	0	0	0	0	0	0.482	0.482
NOS3	PON1	9606.ENSP00000297494	9606.ENSP00000222381	0	0	0	0	0	0	0	0.516	0.516
NOS3	SERPINE1	9606.ENSP00000297494	9606.ENSP00000223095	0	0	0	0	0.053	0	0	0.668	0.672
NOS3	TP53	9606.ENSP00000297494	9606.ENSP00000269305	0	0	0	0	0	0	0	0.731	0.731
NOS3	SOD1	9606.ENSP00000297494	9606.ENSP00000270142	0	0	0	0	0	0	0	0.584	0.584
NOS3	PPARG	9606.ENSP00000297494	9606.ENSP00000287820	0	0	0	0	0.053	0.091	0	0.741	0.757
NOS3	VCAM1	9606.ENSP00000297494	9606.ENSP00000294728	0	0	0	0	0	0	0	0.830	0.830
NOS3	PTEN	9606.ENSP00000297494	9606.ENSP00000361021	0	0	0	0	0	0.050	0	0.470	0.474
NOS3	NR3C2	9606.ENSP00000297494	9606.ENSP00000350815	0	0	0	0	0.061	0.091	0	0.445	0.484
NOS3	TLR4	9606.ENSP00000297494	9606.ENSP00000363089	0	0	0	0	0.062	0	0	0.518	0.528
NOS3	SLC2A4	9606.ENSP00000297494	9606.ENSP00000320935	0	0	0	0	0.062	0	0	0.531	0.541
NOS3	PLG	9606.ENSP00000297494	9606.ENSP00000308938	0	0	0	0	0	0	0	0.561	0.561
NOS3	THBD	9606.ENSP00000297494	9606.ENSP00000366307	0	0	0	0	0.061	0	0	0.584	0.592
